epoch,phase,node0_memfree_kb,global_memavailable_kb,top_rss_kb
1785940483,t3x384,14450944,739198272,951558272
1785940485,t3x384,14903104,734923136,948848768
1785940487,t3x384,12018944,727691392,954894464
1785940489,t3x384,14022976,722559808,951816320
1785940491,t3x384,14730880,717598528,949420160
1785940493,t3x384,14154560,712774848,951558272
1785940495,t3x384,14435136,708540096,947982464
1785940497,t3x384,12016768,700200256,954654848
1785940499,t3x384,15758592,695518720,950710400
1785940501,t3x384,14417728,691075136,949291136
1785940503,t3x384,13082368,686368064,952995968
1785940505,t3x384,12018752,680708864,954488960
1785940507,t3x384,9876736,657517632,958488704
1785940509,t3x384,9874432,647745344,958912640
1785940511,t3x384,11351616,637850560,961069184
1785940513,t3x384,14688576,638491328,0
1785940515,t3x384,221202944,898051328,0
1785940518,t3x384,221105536,898026880,0
1785940520,t3x384,241224640,1113894848,0
