epoch,phase,node0_memfree_kb,global_memavailable_kb,top_rss_kb
1785942018,t3x356000,41389952,941426112,888525312
1785942020,t3x356000,36588160,936613888,893723136
1785942022,t3x356000,30520512,930548736,899750400
1785942024,t3x356000,28572736,928613824,901188096
1785942026,t3x356000,24366208,924398464,905980416
1785942028,t3x356000,17945152,917983616,912026112
1785942031,t3x356000,12012352,907183104,918127104
1785942033,t3x356000,23726912,926405056,922329600
1785942035,t3x356000,22025408,917664192,930679296
1785942037,t3x356000,16753152,912373376,935066112
1785942039,t3x356000,12139264,907760576,939287040
1785942041,t3x356000,11997824,902538432,947046912
1785942043,t3x356000,10419072,899263360,949074432
1785942045,t3x356000,10429568,899265280,949074432
1785942047,t3x356000,10448576,899216320,949074432
1785942049,t3x356000,10452352,899224768,949074432
1785942051,t3x356000,12035968,896277760,952005120
1785942060,t3x356000,10388288,894625408,952226304
1785942062,t3x356000,12535104,887349056,951101952
1785942064,t3x356000,15548480,882433536,949885440
1785942066,t3x356000,16105344,878500032,947636736
1785942068,t3x356000,13850560,870694400,950788608
1785942070,t3x356000,14094848,866004992,951765504
1785942072,t3x356000,14961280,862042304,948853248
1785942074,t3x356000,12696960,853686720,953000448
1785942076,t3x356000,14048640,848979712,951452160
1785942078,t3x356000,14983360,845078144,946125312
1785942080,t3x356000,12956800,836762624,952410624
1785942082,t3x356000,13390272,832061504,952392192
1785942084,t3x356000,12802752,831492416,952392192
1785942086,t3x356000,14014016,823878080,952041984
1785942088,t3x356000,13834560,819962240,951783936
1785942090,t3x356000,13586368,810818496,952152576
1785942092,t3x356000,14696192,806767232,948779520
1785942095,t3x356000,12815744,800064256,952060416
1785942097,t3x356000,12097728,793706816,953479680
1785942099,t3x356000,12948480,789356224,952484352
1785942101,t3x356000,16379136,782849792,948834816
1785942103,t3x356000,14063232,777520768,950401536
1785942105,t3x356000,12633152,772465408,952834560
1785942107,t3x356000,16645696,768851200,944742912
1785942109,t3x356000,12090688,759534208,953221632
1785942111,t3x356000,14018752,755803328,951728640
1785942113,t3x356000,16097856,752071936,945295872
1785942115,t3x356000,13166272,743648000,952171008
1785942117,t3x356000,12733504,738936000,953037312
1785942119,t3x356000,15116352,735216128,948115968
1785942121,t3x356000,12285696,728512256,954087936
1785942123,t3x356000,13667328,722203136,952373760
1785942125,t3x356000,14933760,718369152,948982272
1785942127,t3x356000,12569344,713479808,953166336
1785942129,t3x356000,12016832,702689152,954880512
1785942131,t3x356000,15787520,688723840,947120640
1785942134,t3x356000,13417728,679593792,952465920
1785942136,t3x356000,13513280,667433728,952945152
1785942138,t3x356000,12616896,658985920,954862080
1785942140,t3x356000,13405056,650288384,956207616
1785942142,t3x356000,42162176,693608384,0
1785942144,t3x356000,153249792,834312064,0
1785942146,t3x356000,214822208,896004416,0
1785942148,t3x356000,236494720,1108779008,0
1785942150,t3x352000,396066880,1423934464,0
1785942152,t3x352000,492194048,1719000064,0
1785942154,t3x352000,492191360,1718998784,0
1785942156,t3x352000,492186112,1718946048,0
1785942158,t3x352000,492181888,1718942208,0
1785942160,t3x352000,492179776,1718941760,0
1785942162,t3x352000,492176128,1718922432,0
1785942164,t3x352000,492174400,1718922304,0
1785942166,t3x352000,492167488,1718917696,0
1785942168,t3x352000,492165184,1718895424,0
1785942170,t3x352000,492159424,1718887872,0
1785942172,t3x352000,492152256,1718884032,0
1785942174,t3x352000,492144512,1718836288,0
1785942176,t3x352000,492142016,1718836160,0
1785942178,t3x352000,492138944,1718822720,0
1785942180,t3x352000,492136832,1718512064,147456
1785942183,t3x352000,492133568,1718538816,147456
1785942185,t3x352000,492129472,1718161920,571392
1785942187,t3x352000,492126400,1717988736,681984
1785942189,t3x352000,492125376,1717957248,811008
1785942191,t3x352000,492119424,1716789312,1714176
1785942193,t3x352000,492116928,1716543680,1879872
1785942195,t3x352000,492110080,1716999488,497664
1785942197,t3x352000,491629504,1716126080,516096
1785942199,t3x352000,491061632,1715549312,534528
1785942201,t3x352000,490553280,1714969344,792576
1785942203,t3x352000,490037376,1713457792,1087488
1785942205,t3x352000,489587776,1710581504,1608384
1785942207,t3x352000,489045568,1707247552,1205568
1785942209,t3x352000,488523648,1706291200,1334592
1785942211,t3x352000,487957248,1705291264,1463616
1785942213,t3x352000,487346880,1704253824,1574208
1785942215,t3x352000,486943616,1703420800,1684800
1785942217,t3x352000,486388416,1702460992,1795392
1785942219,t3x352000,485943616,1701571712,1905984
1785942221,t3x352000,485628736,1700814656,2016576
1785942223,t3x352000,485342848,1700130048,2127168
1785942226,t3x352000,485174336,1699543936,2237760
1785942228,t3x352000,485133184,1699094912,2348352
1785942230,t3x352000,485083520,1698667200,2458944
1785942232,t3x352000,485108608,1698300288,2569536
1785942234,t3x352000,485009408,1697757760,2698560
1785942236,t3x352000,484936000,1697291456,2809152
1785942238,t3x352000,484892096,1696847360,2919744
1785942240,t3x352000,484972736,1696517056,3030336
1785942242,t3x352000,484881664,1696026880,3140928
1785942244,t3x352000,484935296,1695652224,3251520
1785942246,t3x352000,484950848,1695261504,3362112
1785942248,t3x352000,484962304,1694865600,3472704
1785942250,t3x352000,485064960,1694528768,3601728
1785942252,t3x352000,485023872,1691914880,4133312
1785942254,t3x352000,484981120,1690986688,4517632
1785942256,t3x352000,484872192,1690753920,4548992
1785942258,t3x352000,484845120,1704594368,1145984
1785942260,t3x352000,475949760,1691288320,27349184
1785942262,t3x352000,436721856,1638117312,100584064
1785942265,t3x352000,398405696,1599318464,176524992
1785942267,t3x352000,359963712,1562475456,249749888
1785942269,t3x352000,321415424,1525087424,324129088
1785942271,t3x352000,282759552,1485887488,398621376
1785942273,t3x352000,245454848,1449056960,472845120
1785942275,t3x352000,216581312,1419590016,527055488
1785942277,t3x352000,216538944,1414359616,532880000
1785942279,t3x352000,223599680,1413158144,532025984
1785942281,t3x352000,228324352,1409693824,537281728
1785942283,t3x352000,232841600,1402749504,543809408
1785942285,t3x352000,237224192,1397168064,548235776
1785942287,t3x352000,243797376,1395769344,550414272
1785942289,t3x352000,248355392,1388558592,556326464
1785942291,t3x352000,255476544,1388847424,554883584
1785942293,t3x352000,260200832,1381135936,564434048
1785942295,t3x352000,267305536,1380497088,563017536
1785942297,t3x352000,272079104,1373767744,570521984
1785942299,t3x352000,279198016,1372024320,571272704
1785942301,t3x352000,283967872,1364225792,580896832
1785942304,t3x352000,290941632,1363634048,581463296
1785942306,t3x352000,295402880,1354759616,589115456
1785942308,t3x352000,302308160,1350863808,594013312
1785942310,t3x352000,309260800,1350018176,594482752
1785942312,t3x352000,314030016,1341110336,602134720
1785942314,t3x352000,321133120,1338200320,605078720
1785942316,t3x352000,328182848,1336669248,606382272
1785942318,t3x352000,332917504,1327820416,615361344
1785942320,t3x352000,331245312,1324392704,618644992
1785942322,t3x352000,328668160,1321807360,621462848
1785942324,t3x352000,328333376,1323792960,618944448
1785942326,t3x352000,328336064,1323547584,618944448
1785942328,t3x352000,328340480,1323385728,618944448
1785942330,t3x352000,328358720,1323144384,618944448
1785942332,t3x352000,328373888,1322942336,618944448
1785942334,t3x352000,328389632,1322749504,618944448
1785942336,t3x352000,328413440,1322482048,618962880
1785942338,t3x352000,328415744,1322296448,618962880
1785942340,t3x352000,328431680,1322227392,618962880
1785942342,t3x352000,328462784,1322140032,618962880
1785942345,t3x352000,328468736,1322015168,618962880
1785942347,t3x352000,328481984,1321897216,618962880
1785942349,t3x352000,328507264,1321890176,618962880
1785942351,t3x352000,328481536,1321854080,618962880
1785942353,t3x352000,328495744,1321872576,618962880
1785942355,t3x352000,328514816,1321807616,618962880
1785942357,t3x352000,328536640,1321919808,618962880
1785942359,t3x352000,328548352,1321873856,618962880
1785942361,t3x352000,328572800,1321768256,618962880
1785942363,t3x352000,328588160,1321840960,618962880
1785942365,t3x352000,328570752,1321765504,618962880
1785942367,t3x352000,328373184,1321524096,618962880
1785942369,t3x352000,327971136,1321133632,618962880
1785942371,t3x352000,327546176,1320708992,618962880
1785942373,t3x352000,327192640,1320354816,618962880
1785942375,t3x352000,326772864,1319935616,618962880
1785942377,t3x352000,326475712,1319635136,618962880
1785942379,t3x352000,326107840,1319267776,618962880
1785942381,t3x352000,325762560,1318923008,618962880
1785942384,t3x352000,325366208,1318527616,618962880
1785942386,t3x352000,325032384,1318194624,618962880
1785942388,t3x352000,324727488,1317890112,618962880
1785942390,t3x352000,324387968,1317546752,618962880
1785942392,t3x352000,324115648,1317274432,618962880
1785942394,t3x352000,323923264,1317082816,618962880
1785942396,t3x352000,323719936,1316880128,618962880
1785942398,t3x352000,323605120,1316765760,618962880
1785942400,t3x352000,323563776,1316724992,618962880
1785942402,t3x352000,323435712,1316597312,618962880
1785942404,t3x352000,323504960,1316667328,618962880
1785942406,t3x352000,323545088,1316708160,618962880
1785942408,t3x352000,323577600,1316744896,618962880
1785942410,t3x352000,323587392,1316753024,618962880
1785942412,t3x352000,323471296,1316635200,618962880
1785942414,t3x352000,323486400,1316651328,618962880
1785942416,t3x352000,323522688,1316676928,618962880
1785942418,t3x352000,323559744,1316708352,618962880
1785942420,t3x352000,323472768,1316631360,618962880
1785942422,t3x352000,323389824,1316549504,618962880
1785942425,t3x352000,323375040,1316535168,618962880
1785942427,t3x352000,323331776,1316492480,618962880
1785942429,t3x352000,323300608,1316461760,618962880
1785942431,t3x352000,323304384,1316466880,618962880
1785942433,t3x352000,323316800,1316479104,618962880
1785942435,t3x352000,323378112,1316541120,618962880
1785942437,t3x352000,323235712,1316399808,618962880
1785942439,t3x352000,323039104,1316257728,619239360
1785942441,t3x352000,322849600,1316185920,619681728
1785942443,t3x352000,322699008,1316135936,620216256
1785942445,t3x352000,322499136,1316036288,620271552
1785942447,t3x352000,322125568,1315814144,620806080
1785942449,t3x352000,321681408,1315584704,621506496
1785942451,t3x352000,321279360,1315374848,621985728
1785942453,t3x352000,320740672,1315051712,622630848
1785942455,t3x352000,320477952,1314976128,623073216
1785942457,t3x352000,320067712,1314741248,623534016
1785942459,t3x352000,319632128,1314496512,624123840
1785942461,t3x352000,319293248,1314330752,624732096
1785942463,t3x352000,318794880,1314046592,625156032
1785942466,t3x352000,318152064,1313644480,625801152
1785942468,t3x352000,317705664,1313377984,626206656
1785942470,t3x352000,317296640,1313147328,626759616
1785942472,t3x352000,316906816,1312946368,627367872
1785942474,t3x352000,316473344,1312686592,627791808
1785942476,t3x352000,315878016,1312307136,628547520
1785942478,t3x352000,315257024,1311912960,629247936
1785942480,t3x352000,314696896,1311589184,629745600
1785942482,t3x352000,314275392,1311315840,630169536
1785942484,t3x352000,313774976,1311005312,630630336
1785942486,t3x352000,313292416,1310690496,631293888
1785942488,t3x352000,312309632,1309989120,627281344
1785942490,t3x352000,311874496,1309670976,627484096
1785942492,t3x352000,311408384,1309320256,627760576
1785942494,t3x352000,310826432,1308898688,628221376
1785942496,t3x352000,310222208,1308439424,628590016
1785942498,t3x352000,309632192,1308020736,629050816
1785942500,t3x352000,309006912,1307525120,629585344
1785942502,t3x352000,308546624,1307184448,629898688
1785942505,t3x352000,307935488,1306724160,630451648
1785942507,t3x352000,307461120,1306376512,630746560
1785942509,t3x352000,306989184,1306076736,631207360
1785942511,t3x352000,306487872,1305721088,631778752
1785942513,t3x352000,305888768,1305299520,632165824
1785942515,t3x352000,305388608,1304930752,632552896
1785942517,t3x352000,305029312,1304682240,632976832
1785942519,t3x352000,304390336,1304287232,633492928
1785942521,t3x352000,303912896,1304010240,633935296
1785942523,t3x352000,303399424,1303706816,634598848
1785942525,t3x352000,302854080,1303434752,635243968
1785942527,t3x352000,302430208,1303195712,635760064
1785942529,t3x352000,301790592,1302762112,636442048
1785942531,t3x352000,301248960,1302479744,637234624
1785942533,t3x352000,300835904,1302258240,637806016
1785942535,t3x352000,300214464,1301857728,638469568
1785942537,t3x352000,299675456,1301581376,639243712
1785942539,t3x352000,299244032,1301339968,639722944
1785942542,t3x352000,298775936,1301045760,635443904
1785942544,t3x352000,298301760,1300752000,635867840
1785942546,t3x352000,297355008,1297424256,634900288
1785942548,t3x352000,297850432,1298427456,635193344
1785942550,t3x352000,289650304,1288277824,648077312
1785942552,t3x352000,272992384,1271618624,668020736
1785942554,t3x352000,270690432,1265040192,669014912
1785942556,t3x352000,269858624,1234741504,670271936
1785942558,t3x352000,261772608,1210210944,676538816
1785942560,t3x352000,256931264,1166173440,680759744
1785942562,t3x352000,250939840,1155978560,686768576
1785942564,t3x352000,244869952,1149907136,692537792
1785942566,t3x352000,238849152,1143878976,697606592
1785942568,t3x352000,234281344,1139317504,701809088
1785942570,t3x352000,228506880,1133520640,707615168
1785942572,t3x352000,221174336,1126204416,714435008
1785942574,t3x352000,216886272,1121917440,718637504
1785942576,t3x352000,212314432,1117346240,722876864
1785942579,t3x352000,203835200,1108870080,731281856
1785942581,t3x352000,199529536,1104560832,735484352
1785942583,t3x352000,195139520,1100176768,739705280
1785942585,t3x352000,186492352,1091532608,748110272
1785942587,t3x352000,182028608,1087065600,752294336
1785942589,t3x352000,177413376,1082450944,756515264
1785942591,t3x352000,169254848,1074283456,764938688
1785942593,t3x352000,164310464,1069348096,769122752
1785942595,t3x352000,159950144,1064991744,773343680
1785942597,t3x352000,152616640,1057633344,781214144
1785942599,t3x352000,147297792,1052331968,785988032
1785942601,t3x352000,147273152,1052309696,785988032
1785942603,t3x352000,138980544,1044007232,794393024
1785942605,t3x352000,134471424,1039513216,798595520
1785942607,t3x352000,130107136,1030934848,802816448
1785942609,t3x352000,123253568,1024047232,810041792
1785942611,t3x352000,117109632,1017925824,815423936
1785942613,t3x352000,112577088,1013403840,819644864
1785942615,t3x352000,106775360,1007593856,825745856
1785942618,t3x352000,99614016,1000436992,832252352
1785942620,t3x352000,95200448,996027328,836473280
1785942622,t3x352000,89167744,989986624,842777024
1785942624,t3x352000,82787968,983598784,848970176
1785942626,t3x352000,78103680,978930176,853320128
1785942628,t3x352000,73057472,973874752,858757568
1785942630,t3x352000,66384768,967203008,865135040
1785942632,t3x352000,60755456,961592000,870148544
1785942634,t3x352000,56067776,956893440,875198912
1785942636,t3x352000,49488960,950327936,881484224
1785942638,t3x352000,43580736,944411968,886976960
1785942640,t3x352000,39349696,940184512,891419072
1785942642,t3x352000,32961920,933800192,897593792
1785942644,t3x352000,31045376,931889152,899621312
1785942646,t3x352000,26730368,927552256,904376768
1785942648,t3x352000,20449344,921273216,910809536
1785942650,t3x352000,14394368,911017280,916449728
1785942652,t3x352000,11781760,905976192,921463232
1785942654,t3x352000,23346112,920323776,929057216
1785942657,t3x352000,18781184,915223552,933278144
1785942659,t3x352000,12457792,907942784,941461952
1785942661,t3x352000,12027840,903435136,945904064
1785942663,t3x352000,10132480,900619136,948871616
1785942665,t3x352000,10161536,900587392,948871616
1785942667,t3x352000,10165184,900600832,948871616
1785942669,t3x352000,10166016,900605120,948871616
1785942671,t3x352000,11837312,899129216,950124992
1785942673,t3x352000,10083648,895806912,953682368
1785942675,t3x352000,10083520,895774784,953682368
1785942677,t3x352000,10095360,895807616,953682368
1785942679,t3x352000,10098368,895817984,953682368
1785942681,t3x352000,12462336,894916928,951286208
1785942683,t3x352000,16205760,888422464,949737920
1785942685,t3x352000,17726848,880930688,947599808
1785942687,t3x352000,13426752,876673216,951783872
1785942689,t3x352000,15494720,873551104,948539840
1785942691,t3x352000,12952768,864847488,953332160
1785942693,t3x352000,15564736,860817920,950493632
1785942695,t3x352000,15799104,856814464,947802560
1785942698,t3x352000,12437120,848059712,953921984
1785942700,t3x352000,14920064,843959808,950622656
1785942702,t3x352000,15494144,839978944,948373952
1785942704,t3x352000,13252352,835128192,952576448
1785942706,t3x352000,15280128,831700608,949701056
1785942708,t3x352000,12011072,826552448,951968192
1785942710,t3x352000,13750208,813763904,951783872
1785942712,t3x352000,13970304,809602240,950401472
1785942714,t3x352000,13155840,805007680,952023488
1785942716,t3x352000,14297728,798361472,951747008
1785942718,t3x352000,13262400,792966976,952041920
1785942720,t3x352000,14371008,788048448,950733248
1785942722,t3x352000,14824064,784239680,947968448
1785942724,t3x352000,12764224,777451136,951876032
1785942726,t3x352000,15993984,770882496,947562944
1785942728,t3x352000,12400320,766132864,951765440
1785942730,t3x352000,15598464,762763328,945240512
1785942732,t3x352000,14315968,754460096,948834752
1785942734,t3x352000,13271424,749788736,951415232
1785942737,t3x352000,15578496,745902208,946733504
1785942739,t3x352000,13847872,737755328,949737920
1785942741,t3x352000,15847424,733112064,948816320
1785942743,t3x352000,14204160,729106368,946715072
1785942745,t3x352000,13286784,721004544,950677952
1785942747,t3x352000,13350208,716369088,951581120
1785942749,t3x352000,12020288,710575360,953534912
1785942751,t3x352000,9891648,686443008,957700544
1785942753,t3x352000,9872832,668057280,958013888
1785942755,t3x352000,13225152,660072448,958364096
1785942757,t3x352000,14258560,650474240,957368768
1785942759,t3x352000,44662464,706437568,0
1785942761,t3x352000,168529152,847590400,0
1785942763,t3x352000,217000320,896468032,0
1785942765,t3x352000,244639424,1133839104,0
